File name,Timestamp,@timestamp,PID,Message,Offset,@timestamp
logdump_300000.json,2017-06-13 14:18:46,2017-06-13T14:18:47.125Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85115 : of unit :  : of Course : 3356 : video : d4F9jvMBk0Y : kenlistID : 4421 at : 0.0280001163482666 seconds.']",62494183,2017-06-13T14:18:47.125Z
logdump_200000.json,2017-06-13 14:21:10,2017-06-13T14:21:10.859Z,26541,"[log: 'Client log', msg: 'User watched content_id : 85115 : of unit :  : of Course : 3356 : video : d4F9jvMBk0Y : kenlistID : 4421']",62588272,2017-06-13T14:21:10.859Z
logdump_300000.json,2017-06-13 14:21:10,2017-06-13T14:21:11.859Z,26541,"[playlist_id: '4421', content_id: '85117', msg: 'User is on content show page']",62588498,2017-06-13T14:21:11.859Z
logdump_300000.json,2017-06-13 14:21:14,2017-06-13T14:21:15.918Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'RMjtmsr3CqA']",62589615,2017-06-13T14:21:15.918Z
logdump_300000.json,2017-06-13 14:21:14,2017-06-13T14:21:15.918Z,26541,"[playlist_id: '4421', content_id: '85117', msg: 'User is on content show page']",62589388,2017-06-13T14:21:15.918Z
logdump_300000.json,2017-06-13 14:21:15,2017-06-13T14:21:15.918Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85117 : of unit :  : of Course : 3356 : video id  : RMjtmsr3CqA : kenlistID : 4421 at : 0 seconds.']",62590273,2017-06-13T14:21:15.918Z
logdump_300000.json,2017-06-13 14:21:17,2017-06-13T14:21:18.977Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85117 : of unit :  : of Course : 3356 : video : RMjtmsr3CqA : kenlistID : 4421 at : 0.020999908447265625 seconds.']",62590747,2017-06-13T14:21:18.977Z
logdump_300000.json,2017-06-13 14:24:38,2017-06-13T14:24:39.303Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62716796,2017-06-13T14:24:39.303Z
logdump_200000.json,2017-06-13 14:24:40,2017-06-13T14:24:41.304Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'd4F9jvMBk0Y']",62719286,2017-06-13T14:24:41.304Z
logdump_300000.json,2017-06-13 14:24:40,2017-06-13T14:24:40.304Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62719059,2017-06-13T14:24:40.304Z
logdump_200000.json,2017-06-13 14:24:41,2017-06-13T14:24:42.304Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85115 : of unit :  : of Course : 3356 : video id  : d4F9jvMBk0Y : kenlistID : 4421 at : 0 seconds.']",62719754,2017-06-13T14:24:42.304Z
logdump_200000.json,2017-06-13 14:24:42,2017-06-13T14:24:43.304Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85115 : of unit :  : of Course : 3356 : video : d4F9jvMBk0Y : kenlistID : 4421 at : 0.013000011444091797 seconds.']",62722205,2017-06-13T14:24:43.304Z
logdump_200000.json,2017-06-13 14:24:56,2017-06-13T14:24:57.475Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62728909,2017-06-13T14:24:57.475Z
logdump_200000.json,2017-06-13 14:24:58,2017-06-13T14:24:58.475Z,26541,"[playlist_id: '4421', content_id: '85115', msg: 'User is on content show page']",62730222,2017-06-13T14:24:58.475Z
logdump_200000.json,2017-06-13 14:24:59,2017-06-13T14:24:59.531Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'd4F9jvMBk0Y']",62730449,2017-06-13T14:24:59.531Z
logdump_200000.json,2017-06-13 14:25:00,2017-06-13T14:25:00.531Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85115 : of unit :  : of Course : 3356 : video id  : d4F9jvMBk0Y : kenlistID : 4421 at : 0 seconds.']",62731107,2017-06-13T14:25:00.531Z
logdump_300000.json,2017-06-13 14:25:01,2017-06-13T14:25:01.532Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85115 : of unit :  : of Course : 3356 : video : d4F9jvMBk0Y : kenlistID : 4421 at : 0.014000177383422852 seconds.']",62731581,2017-06-13T14:25:01.532Z
logdump_200000.json,2017-06-13 14:25:04,2017-06-13T14:25:04.588Z,26541,"[playlist_id: '4421', content_id: '85117', msg: 'User is on content show page']",62733379,2017-06-13T14:25:04.588Z
logdump_200000.json,2017-06-13 14:25:06,2017-06-13T14:25:06.589Z,26541,"[playlist_id: '4421', content_id: '85117', msg: 'User is on content show page']",62737864,2017-06-13T14:25:06.589Z
logdump_200000.json,2017-06-13 14:25:06,2017-06-13T14:25:07.589Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'RMjtmsr3CqA']",62738091,2017-06-13T14:25:07.589Z
logdump_300000.json,2017-06-13 14:25:08,2017-06-13T14:25:08.589Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85117 : of unit :  : of Course : 3356 : video id  : RMjtmsr3CqA : kenlistID : 4421 at : 0 seconds.']",62739219,2017-06-13T14:25:08.589Z
logdump_200000.json,2017-06-13 14:25:09,2017-06-13T14:25:11.645Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85117 : of unit :  : of Course : 3356 : video : RMjtmsr3CqA : kenlistID : 4421 at : 0.031000137329101562 seconds.']",62740193,2017-06-13T14:25:11.645Z
logdump_200000.json,2017-06-13 14:25:11,2017-06-13T14:25:11.646Z,26541,"[playlist_id: '4421', content_id: '85119', msg: 'User is on content show page']",62740419,2017-06-13T14:25:11.646Z
logdump_200000.json,2017-06-13 14:25:13,2017-06-13T14:25:13.702Z,26541,"[playlist_id: '4421', content_id: '85119', msg: 'User is on content show page']",62740846,2017-06-13T14:25:13.702Z
logdump_200000.json,2017-06-13 14:25:15,2017-06-13T14:25:15.702Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85119 : of unit :  : of Course : 3356 : video id  : seZqq1qxW30 : kenlistID : 4421 at : 0 seconds.']",62741949,2017-06-13T14:25:15.702Z
logdump_300000.json,2017-06-13 14:25:16,2017-06-13T14:25:16.704Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'seZqq1qxW30']",62743136,2017-06-13T14:25:16.704Z
logdump_200000.json,2017-06-13 14:25:17,2017-06-13T14:25:17.704Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85119 : of unit :  : of Course : 3356 : video : seZqq1qxW30 : kenlistID : 4421 at : 0.02200007438659668 seconds.']",62743608,2017-06-13T14:25:17.704Z
logdump_200000.json,2017-06-13 14:25:21,2017-06-13T14:25:24.816Z,26541,"[msg: 'Discussions of the sessions', session_id: '5983']",62744469,2017-06-13T14:25:24.816Z
logdump_300000.json,2017-06-13 14:25:21,2017-06-13T14:25:24.816Z,26541,"[msg: 'Assignments of the sessions', session_id: '5983']",62744676,2017-06-13T14:25:24.816Z
logdump_300000.json,2017-06-13 14:25:21,2017-06-13T14:25:24.816Z,26541,"[msg: 'details of the session', session_id: '5983']",62744262,2017-06-13T14:25:24.816Z
logdump_300000.json,2017-06-13 14:25:26,2017-06-13T14:25:26.817Z,26541,"[msg: 'Discussions of the sessions', session_id: '5983']",62746805,2017-06-13T14:25:26.817Z
logdump_300000.json,2017-06-13 14:25:26,2017-06-13T14:25:26.817Z,26541,"[msg: 'details of the session', session_id: '5983']",62746598,2017-06-13T14:25:26.817Z
logdump_300000.json,2017-06-13 14:25:27,2017-06-13T14:25:27.817Z,26541,"[playlist_id: '4422', content_id: '85125', msg: 'User is on content show page']",62747031,2017-06-13T14:25:27.817Z
logdump_300000.json,2017-06-13 14:25:29,2017-06-13T14:25:29.874Z,26541,"[playlist_id: '4422', content_id: '85125', msg: 'User is on content show page']",62747904,2017-06-13T14:25:29.874Z
logdump_300000.json,2017-06-13 14:25:30,2017-06-13T14:25:30.874Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'Rn31IEOKgQ8']",62748549,2017-06-13T14:25:30.874Z
logdump_200000.json,2017-06-13 14:25:31,2017-06-13T14:25:31.874Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85125 : of unit :  : of Course : 3356 : video id  : Rn31IEOKgQ8 : kenlistID : 4422 at : 0 seconds.']",62750313,2017-06-13T14:25:31.874Z
logdump_200000.json,2017-06-13 14:25:34,2017-06-13T14:25:34.931Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85125 : of unit :  : of Course : 3356 : video : Rn31IEOKgQ8 : kenlistID : 4422 at : 0.0070002079010009766 seconds.']",62751400,2017-06-13T14:25:34.931Z
logdump_200000.json,2017-06-13 14:25:40,2017-06-13T14:25:41.988Z,26541,"[msg: 'Assignments of the sessions', session_id: '5983']",62754619,2017-06-13T14:25:41.988Z
logdump_300000.json,2017-06-13 14:25:40,2017-06-13T14:25:41.988Z,26541,"[msg: 'Discussions of the sessions', session_id: '5983']",62755024,2017-06-13T14:25:41.988Z
logdump_300000.json,2017-06-13 14:25:40,2017-06-13T14:25:41.988Z,26541,"[msg: 'details of the session', session_id: '5983']",62754817,2017-06-13T14:25:41.988Z
logdump_200000.json,2017-06-13 14:25:58,2017-06-13T14:25:59.212Z,26541,"[msg: 'Discussions of the sessions', session_id: '5983']",62762342,2017-06-13T14:25:59.212Z
logdump_200000.json,2017-06-13 14:25:58,2017-06-13T14:25:59.212Z,26541,"[msg: 'details of the session', session_id: '5983']",62762135,2017-06-13T14:25:59.212Z
logdump_300000.json,2017-06-13 14:25:58,2017-06-13T14:25:59.212Z,26541,"[playlist_id: '', content_id: '85269', msg: 'User is on content show page']",62762564,2017-06-13T14:25:59.212Z
logdump_200000.json,2017-06-13 14:26:00,2017-06-13T14:26:01.213Z,26541,"[playlist_id: '', content_id: '85269', msg: 'User is on content show page']",62763256,2017-06-13T14:26:01.213Z
logdump_200000.json,2017-06-13 14:26:00,2017-06-13T14:26:01.213Z,26541,"[log: 'Client log', msg: 'User watched content_id : 85269 : of unit : null : of Course : null : video : null : kenlistID : null']",62765851,2017-06-13T14:26:01.213Z
logdump_200000.json,2017-06-13 14:26:00,2017-06-13T14:26:01.213Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'null']",62766240,2017-06-13T14:26:01.213Z
logdump_200000.json,2017-06-13 14:26:19,2017-06-13T14:26:19.440Z,26541,"[msg: 'Discussions of the sessions', session_id: '5993']",62786022,2017-06-13T14:26:19.440Z
logdump_200000.json,2017-06-13 14:26:19,2017-06-13T14:26:20.440Z,26541,"[msg: 'details of the session', session_id: '5993']",62787180,2017-06-13T14:26:20.440Z
logdump_300000.json,2017-06-13 14:26:19,2017-06-13T14:26:20.440Z,26541,"[msg: 'Assignments of the sessions', session_id: '5993']",62787387,2017-06-13T14:26:20.440Z
logdump_200000.json,2017-06-13 14:26:43,2017-06-13T14:26:43.722Z,26541,[msg: 'On course show page'],62826075,2017-06-13T14:26:43.722Z
logdump_200000.json,2017-06-13 14:26:43,2017-06-13T14:26:43.722Z,26541,"[msg: 'Course details', course_id: '3357']",62825902,2017-06-13T14:26:43.722Z
logdump_200000.json,2017-06-13 14:26:43,2017-06-13T14:26:43.722Z,26541,"[msg: 'Discussions of the course', course_id: '3357']",62826280,2017-06-13T14:26:43.722Z
logdump_200000.json,2017-06-13 14:26:43,2017-06-13T14:26:43.722Z,26541,"[msg: 'Session details of the course', course_id: '3357']",62826493,2017-06-13T14:26:43.722Z
logdump_200000.json,2017-06-13 14:26:49,2017-06-13T14:26:50.778Z,26541,"[msg: 'details of the session', session_id: '5994']",62833154,2017-06-13T14:26:50.778Z
logdump_300000.json,2017-06-13 14:26:49,2017-06-13T14:26:50.778Z,26541,"[msg: 'Discussions of the sessions', session_id: '5994']",62832298,2017-06-13T14:26:50.778Z
logdump_300000.json,2017-06-13 14:26:49,2017-06-13T14:26:50.778Z,26541,"[msg: 'Assignments of the sessions', session_id: '5994']",62832956,2017-06-13T14:26:50.778Z
logdump_200000.json,2017-06-13 14:26:52,2017-06-13T14:26:52.779Z,26541,"[msg: 'Discussions of the sessions', session_id: '5994']",62836839,2017-06-13T14:26:52.779Z
logdump_300000.json,2017-06-13 14:26:52,2017-06-13T14:26:52.779Z,26541,"[msg: 'details of the session', session_id: '5994']",62836632,2017-06-13T14:26:52.779Z
logdump_300000.json,2017-06-13 14:26:53,2017-06-13T14:26:53.834Z,26541,"[playlist_id: '4433', content_id: '85238', msg: 'User is on content show page']",62838031,2017-06-13T14:26:53.834Z
logdump_200000.json,2017-06-13 14:26:55,2017-06-13T14:26:56.834Z,26541,"[playlist_id: '4433', content_id: '85238', msg: 'User is on content show page']",62838257,2017-06-13T14:26:56.834Z
logdump_200000.json,2017-06-13 14:26:56,2017-06-13T14:26:56.834Z,26541,"[msg: 'phrase cloud for the video', youtube_id: 'XDdOdwQCUWM']",62838484,2017-06-13T14:26:56.834Z
logdump_200000.json,2017-06-13 14:26:56,2017-06-13T14:26:56.835Z,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85238 : of unit :  : of Course : 3357 : video id  : XDdOdwQCUWM : kenlistID : 4433 at : 0 seconds.']",62839605,2017-06-13T14:26:56.835Z
logdump_200000.json,2017-06-13 14:26:59,2017-06-13T14:27:00.890Z,26541,"[log: 'Client log', msg: 'User is playing content_id : 85238 : of unit :  : of Course : 3357 : video : XDdOdwQCUWM : kenlistID : 4433 at : 0.007999897003173828 seconds.']",62841139,2017-06-13T14:27:00.890Z
logdump_200000.json,2017-06-13 14:27:10,2017-06-13T14:27:12.001Z,26541,"[msg: 'Assignments of the sessions', session_id: '5995']",62847394,2017-06-13T14:27:12.001Z
logdump_300000.json,2017-06-13 14:27:10,2017-06-13T14:27:12.001Z,26541,"[msg: 'details of the session', session_id: '5995']",62846734,2017-06-13T14:27:12.001Z
logdump_300000.json,2017-06-13 14:27:10,2017-06-13T14:27:12.001Z,26541,"[msg: 'Discussions of the sessions', session_id: '5995']",62847601,2017-06-13T14:27:12.001Z
logdump_300000.json,2017-06-13 14:27:13,2017-06-13T14:27:14.057Z,26541,"[msg: 'details of the session', session_id: '5995']",62857315,2017-06-13T14:27:14.057Z
logdump_300000.json,2017-06-13 14:27:13,2017-06-13T14:27:14.057Z,26541,"[msg: 'Discussions of the sessions', session_id: '5995']",62857522,2017-06-13T14:27:14.057Z
