2017-06-19 10:54:34,26541,"[playlist_id: '4424', content_id: '85161', msg: 'User is on content show page']",291093030,2017-06-19T10:54:35.721Z
2017-06-19 06:44:18,26541,"[playlist_id: '4423', content_id: '85139', msg: 'User is on content show page']",281948226,2017-06-19T06:44:19.695Z
2017-06-19 06:44:56,26541,"[log: 'Client log', msg: 'User is paused content_id : 85139 : of unit :  : of Course : 3356 : video : Y26KFn7FO9o : kenlistID : 4423 at : 7.210458 seconds.']",281965164,2017-06-19T06:44:58.084Z
2017-06-19 06:46:26,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85139 : of unit :  : of Course : 3356 : video id  : Y26KFn7FO9o : kenlistID : 4423 at : 0 seconds.']",282021484,2017-06-19T06:46:28.073Z
2017-06-19 06:47:43,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85139 : of unit :  : of Course : 3356 : video id  : Y26KFn7FO9o : kenlistID : 4423 at : 298.176416 seconds.']",282063329,2017-06-19T06:47:44.939Z
2017-06-19 06:47:30,26541,"[log: 'Client log', msg: 'User is paused content_id : 85139 : of unit :  : of Course : 3356 : video : Y26KFn7FO9o : kenlistID : 4423 at : 198.17641600000002 seconds.']",282054729,2017-06-19T06:47:32.779Z
2017-06-19 06:49:23,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85151 : of unit :  : of Course : 3356 : video id  : ulfCxDsVTWo : kenlistID : 4423 at : 126.199373 seconds.']",282110666,2017-06-19T06:49:25.951Z
2017-06-19 06:48:08,26541,"[msg: 'phrase cloud for the video', youtube_id: 'ulfCxDsVTWo']",282078757,2017-06-19T06:48:09.155Z
2017-06-19 06:49:31,26541,"[log: 'Client log', msg: 'User is playing content_id : 85151 : of unit :  : of Course : 3356 : video : ulfCxDsVTWo : kenlistID : 4423 at : 141.34583010490417 seconds.']",282117248,2017-06-19T06:49:32.004Z
2017-06-19 06:57:22,26541,"[log: 'Client log', msg: 'User is playing content_id : 85151 : of unit :  : of Course : 3356 : video : ulfCxDsVTWo : kenlistID : 4423 at : 1027.6194601788984 seconds.']",282307602,2017-06-19T06:57:22.744Z
2017-06-19 06:57:04,26541,"[log: 'Client log', msg: 'User is playing content_id : 85151 : of unit :  : of Course : 3356 : video : ulfCxDsVTWo : kenlistID : 4423 at : 997.9605840553131 seconds.']",282297171,2017-06-19T06:57:05.599Z
2017-06-19 06:57:22,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85151 : of unit :  : of Course : 3356 : video id  : ulfCxDsVTWo : kenlistID : 4423 at : 1004.3745 seconds.']",282308086,2017-06-19T06:57:23.745Z
2017-06-19 06:56:39,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85151 : of unit :  : of Course : 3356 : video id  : ulfCxDsVTWo : kenlistID : 4423 at : 997.9185840707964 seconds.']",282289732,2017-06-19T06:56:41.356Z
2017-06-19 07:02:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 332.89698006866456 seconds.']",282564418,2017-06-19T07:02:59.929Z
2017-06-19 07:02:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 352.97281300572206 seconds.']",282567750,2017-06-19T07:02:59.929Z
2017-06-19 07:02:56,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 362.91381299046327 seconds.']",282568706,2017-06-19T07:02:59.929Z
2017-06-19 07:02:56,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85153 : of unit :  : of Course : 3356 : video id  : fLvZkZxiXnE : kenlistID : 4423 at : 362.903813 seconds.']",282569662,2017-06-19T07:02:59.929Z
2017-06-19 07:03:46,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 454.2855181564026 seconds.']",282619583,2017-06-19T07:03:46.337Z
2017-06-19 07:04:30,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 507.85418106866456 seconds.']",282663101,2017-06-19T07:04:30.739Z
2017-06-19 07:04:36,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 565.7663879599456 seconds.']",282678865,2017-06-19T07:04:36.784Z
2017-06-19 07:04:38,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 586.6198879713897 seconds.']",282682183,2017-06-19T07:04:38.785Z
2017-06-19 07:04:34,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85153 : of unit :  : of Course : 3356 : video id  : fLvZkZxiXnE : kenlistID : 4423 at : 544.95018 seconds.']",282674897,2017-06-19T07:04:34.784Z
2017-06-19 07:04:34,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85153 : of unit :  : of Course : 3356 : video id  : fLvZkZxiXnE : kenlistID : 4423 at : 554.95018 seconds.']",282677459,2017-06-19T07:04:34.784Z
2017-06-19 07:03:53,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85153 : of unit :  : of Course : 3356 : video id  : fLvZkZxiXnE : kenlistID : 4423 at : 465.287913 seconds.']",282624575,2017-06-19T07:03:54.382Z
2017-06-19 07:04:23,26541,"[log: 'Client log', msg: 'Youtube video is buffering  content_id : 85153 : of unit :  : of Course : 3356 : video id  : fLvZkZxiXnE : kenlistID : 4423 at : 479.109933 seconds.']",282648276,2017-06-19T07:04:24.694Z
2017-06-19 07:04:24,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 488.9149948550415 seconds.']",282649716,2017-06-19T07:04:24.694Z
2017-06-19 07:04:46,26541,"[log: 'Client log', msg: 'User is playing content_id : 85153 : of unit :  : of Course : 3356 : video : fLvZkZxiXnE : kenlistID : 4423 at : 607.7435960152588 seconds.']",282696197,2017-06-19T07:04:46.873Z
2017-06-19 07:05:23,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 0.042999982833862305 seconds.']",282715634,2017-06-19T07:05:24.182Z
2017-06-19 07:04:56,26541,"[playlist_id: '4423', content_id: '85140', msg: 'User is on content show page']",282704103,2017-06-19T07:04:57.962Z
2017-06-19 07:06:49,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 191.19739509536743 seconds.']",282751075,2017-06-19T07:06:49.960Z
2017-06-19 07:07:10,26541,"[log: 'Client log', msg: 'User is playing content_id : 85140 : of unit :  : of Course : 3356 : video : 98lh5Q0M0cg : kenlistID : 4423 at : 439.78781089891055 seconds.']",282769577,2017-06-19T07:07:11.131Z
