S.No. ,Email,Curriculum Progress,Quiz Score, Bonus Points, Total Score, % Score, badge,3123,3126,3136,3137,3138,3140,3141,3142,3143,3144
601,a9510f81330a1fdfbf3aadeeaf29b85d98ededf1a31f77baec3849d1,10 out of 10 Course Completed,915 out of 1000,20,935,93.50%,platinum,85,80,95,95,95,90,100,90,90,95
602,6e3be7d692021a664617ff2402f5b209f319487669f0c917a2814003,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
603,ee005efefddc8fb4ad2907617342ce9c7a743157e6ee7e9d1a5732ba,10 out of 10 Course Completed,930 out of 1000,5,935,93.50%,platinum,75,85,100,95,90,100,100,95,95,95
604,0972c7b9aeea0eeef6a0b98f8c39304d94f197313b1fcf00e7d4bdf8,10 out of 10 Course Completed,815 out of 1000,0,815,81.50%,gold,90,95,90,80,55,85,95,100,55,70
605,17cc09b8b16c9fc7d58af9a3dccd16f1818a712f0e25406cf3aa9fc6,10 out of 10 Course Completed,860 out of 1000,0,860,86.00%,,80,75,90,90,85,90,95,95,80,80
606,fcc78a5944d34f667d09aab34518d097d76fb05e48ad48facfe18171,10 out of 10 Course Completed,870 out of 1000,15,885,88.50%,,75,80,80,90,80,100,100,90,95,80
607,58757935c4c043137c603cb85fa5a322c8e6fbd0413a773aa675c716,10 out of 10 Course Completed,880 out of 1000,30,910,91.00%,platinum,85,90,90,90,80,95,85,90,80,95
608,d70ed13e526e5a2c75dbf2430ce76642856bb46c49f7d727280378fd,4 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,65,50,85,70,na,na,na,na,na
609,c86162897780177602e7cc49bea970fe0ab0c731a6dd4813c99e1bc7,10 out of 10 Course Completed,860 out of 1000,10,870,87.00%,gold,85,95,80,80,70,95,75,100,90,90
610,372b3d79c2f3bc162db9568a78fb39cbcc27c34e499945e483645d31,10 out of 10 Course Completed,750 out of 1000,0,750,75.00%,gold,75,75,65,70,60,80,100,95,70,60
611,3261322f8baa30226b3e7ba0de8e80e6d706bdbfd87c26f3382f0613,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
612,3c9c323d0f468e9c8e27f565c72a412d4226647f0d796d1af71a7c92,10 out of 10 Course Completed,835 out of 1000,15,850,85.00%,,75,65,85,85,90,85,95,80,85,90
613,c013a74cfc3a9f218ad0e9d8e006781f9211b34d775675cc7c84660f,10 out of 10 Course Completed,845 out of 1000,5,850,85.00%,gold,60,95,80,90,85,90,95,85,85,80
614,ab0bdcb39c06963e167c8b1d4dd671b5d586e5bef138d976d41eecb1,10 out of 10 Course Completed,875 out of 1000,0,875,87.50%,,75,90,80,90,95,75,100,95,90,85
615,e650c4d5a04fa469201e00a14cc5ffaaa091c6827d7568b979ab2214,10 out of 10 Course Completed,905 out of 1000,40,945,94.50%,platinum,90,90,95,95,65,100,90,100,85,95
616,a7976b7cca1d1755a93068b454c73347bb747e5101190b9db419ee48,10 out of 10 Course Completed,835 out of 1000,15,850,85.00%,,65,85,90,100,65,100,80,95,70,85
617,3b6cbd25f95fb45ae204e6203793306855c3421c6db5093eb5800c99,10 out of 10 Course Completed,940 out of 1000,35,975,97.50%,platinum,70,95,100,100,85,100,100,95,95,100
618,9c2596e69e679a0f62c831b2018a518ff0164970712438681fc0f621,10 out of 10 Course Completed,510 out of 1000,0,510,51.00%,,55,50,20,45,55,50,55,80,50,50
619,d8ad1aa78ed73da88f70360f8d95600e18e23908f3155cf4fa7901cf,10 out of 10 Course Completed,835 out of 1000,15,850,85.00%,gold,70,85,90,85,55,90,100,90,95,75
620,472495683bfa62758a19243df3262a2bd917e133a0fe74d135d42d4b,10 out of 10 Course Completed,925 out of 1000,20,945,94.50%,platinum,75,95,100,100,80,95,100,100,95,85
621,69558110e0f88c7d7cac8d6558df5cdbd16c88a1aa5884a766226242,10 out of 10 Course Completed,890 out of 1000,0,890,89.00%,gold,80,85,90,95,70,100,100,75,95,100
622,e9c6a813ce6078116706b62a44d2df260dcad1e62195b18b69cc9236,10 out of 10 Course Completed,780 out of 1000,10,790,79.00%,gold,70,0,85,90,80,95,95,90,90,85
623,a9c3ea24e8d0fea7f8296a91cee8d2150ebff3108efe9f1d092a83ec,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
624,db4611a312d845d1bd757c8e80f76371c133127d58549b66eeb0ce14,10 out of 10 Course Completed,925 out of 1000,0,925,92.50%,platinum,65,100,95,90,95,100,95,100,95,90
625,e9bee1e5df97d714e1eb202472282b598d46039d7fc19f415e9c7335,10 out of 10 Course Completed,775 out of 1000,15,790,79.00%,,75,50,70,25,90,85,95,95,95,95
626,16e672fd57ae85e27a4888d7ede4373e80700bd560aeaecf31355b96,10 out of 10 Course Completed,900 out of 1000,5,905,90.50%,platinum,85,95,100,80,85,100,90,95,90,80
627,bfbe95021badefaa3a628ab057d3bdbb0634058fc140d2cf221e06f0,10 out of 10 Course Completed,775 out of 1000,10,785,78.50%,,45,80,75,75,90,95,85,75,75,80
628,45a0ef811a43406d7d6166f179a5aaa6c3a66a1132339c5ca0632ca4,10 out of 10 Course Completed,920 out of 1000,35,955,95.50%,platinum,95,85,100,95,75,90,95,100,95,90
629,23c4f05b1b9c418cc687c793e45129ecb7636cda5a8696c811751b96,10 out of 10 Course Completed,890 out of 1000,0,890,89.00%,gold,85,90,90,80,95,95,90,90,90,85
630,912b92de00e70879a5fb4f987c23e35dcaebe482f427c23c74e8ee4b,10 out of 10 Course Completed,930 out of 1000,35,965,96.50%,platinum,90,90,95,100,90,90,90,100,95,90
631,a7b0098cbe0e6e1aaf47e7f67527bbe0685fccb5890db6d1a245e6e4,10 out of 10 Course Completed,925 out of 1000,40,965,96.50%,platinum,75,100,100,95,90,100,90,90,90,95
632,248ba9ce876c5a372fe61b793d2115b0f6aee00c37519c1b0a0d9394,10 out of 10 Course Completed,765 out of 1000,5,770,77.00%,gold,75,80,75,65,60,85,75,90,80,80
633,a8455bce386028d8cec60e8ce30dee5d6b14c65149a757f35ac7684f,10 out of 10 Course Completed,840 out of 1000,15,855,85.50%,gold,70,80,90,85,75,80,95,85,90,90
634,19cd1051b844bedfb7e5e16d66be802adf38f1270e59a9a519d97f9e,10 out of 10 Course Completed,845 out of 1000,5,850,85.00%,gold,85,90,80,95,75,65,90,90,80,95
635,96e0447927dbbfde9e9d962e5f42f33306297d8ad63742409bf13ca2,10 out of 10 Course Completed,795 out of 1000,20,815,81.50%,,55,95,70,45,55,100,95,85,95,100
636,ffabe23d3f95fd76aedab1e4d636909cb348bcf4a784f1c58b8e1401,10 out of 10 Course Completed,530 out of 1000,0,530,53.00%,na,60,60,40,50,60,65,45,60,55,35
637,8fef600218cc68480db542c9b56f3facb25ca4defc8ffb822013d07f,10 out of 10 Course Completed,885 out of 1000,5,890,89.00%,gold,90,85,90,80,90,100,90,90,95,75
638,b40a02e5b4da00294948cfd5bcf3dd496dbf93822f84b302166404cc,10 out of 10 Course Completed,730 out of 1000,0,730,73.00%,,60,55,65,80,70,80,80,75,80,85
639,4177f1f3c16b6e638905a77aa4ef481c08c8a9547b9b9aa8be53b13d,10 out of 10 Course Completed,880 out of 1000,30,910,91.00%,platinum,70,85,95,100,70,95,95,90,90,90
640,faa5287db582437746e3a298122b09565fd5b04b3f7e70907fcf52f8,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
641,d7170b2e231f2cfacc2d9dcae713d8b76f2891a9f620e5e9e3f2be30,10 out of 10 Course Completed,865 out of 1000,5,870,87.00%,gold,100,95,70,85,80,75,100,80,90,90
642,ad5c3cc63ca2ff8e9e1415bc8b91f198ae2c1a6399805090876fd9d4,10 out of 10 Course Completed,230 out of 900,10,240,26.67%,,60,20,20,75,30,85,90,80,90,20
643,6e4ac2a660960198340809e02e3e913af777aef1365186a49b902004,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
644,013b7803f9ecb62f107c6cd80768e84be574916b8729726fe6556dde,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
645,9d5a3adc1a02c6f23ceac311ca717bc29e70729a6559ae613e45b8cf,10 out of 10 Course Completed,775 out of 1000,5,780,78.00%,,70,75,75,75,70,90,70,80,90,80
646,abd0f5245377406b6261942614705c1afd0380db111cd5d65c3b52fe,10 out of 10 Course Completed,815 out of 1000,0,815,81.50%,gold,75,85,80,70,95,75,90,90,70,85
647,c087cd3f581cd00342057035e1272175af19a52e57b15441ae1f28b0,10 out of 10 Course Completed,870 out of 1000,15,885,88.50%,,75,90,95,95,75,90,85,95,90,80
648,1611d548e52aa12026f81fd1fa24bf7373cc9d7a4eded6d499bd1bc8,10 out of 10 Course Completed,905 out of 1000,10,915,91.50%,platinum,100,80,85,90,80,95,95,95,90,95
649,9008581b362d882438df1719380b3f7766fa878f409d8208786c9969,10 out of 10 Course Completed,900 out of 1000,25,925,92.50%,platinum,75,90,90,100,80,95,100,90,95,85
650,308a5526f991aee71cea5007c008a7b88afde30a3442520c3d60c6e3,10 out of 10 Course Completed,895 out of 1000,25,920,92.00%,platinum,90,85,75,90,90,90,100,95,95,85
651,541b809022c1ce31af141ab8278d976a1e03c66f72c3ddf91ff3dbbf,10 out of 10 Course Completed,790 out of 1000,10,800,80.00%,gold,75,80,75,70,65,100,60,95,85,85
652,a16d38ffd5d66d65c512d8f13d3ca982c9f8581db1e28f370d65cacd,10 out of 10 Course Completed,895 out of 1000,25,920,92.00%,,75,80,90,95,90,95,95,95,90,90
653,aed102915aa283d121e19894ff9471777ed1a0ac3f516660452cedaa,10 out of 10 Course Completed,920 out of 1000,30,950,95.00%,,95,90,90,90,90,95,95,90,90,95
654,2598b00ba8ef62a59ae2fe3d4415500f177782295a68e17c378cacfc,10 out of 10 Course Completed,855 out of 1000,25,880,88.00%,gold,70,90,80,80,80,95,90,85,90,95
655,a63cfacc0d32c945db799ad11170215af725eb7ae6f46f7d22feb549,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
656,5c324ccd48a412025164ca2fbc3ad3c55cb6e0ce6cd15fa3ba7d6add,10 out of 10 Course Completed,635 out of 1000,0,635,63.50%,,95,75,70,65,50,55,65,65,45,50
657,bb6e637964acd65780639a82890dfd2d71974fe65d6832e3a74187ca,10 out of 10 Course Completed,630 out of 1000,0,630,63.00%,,60,70,50,60,65,75,75,85,50,40
658,a3e3a45147fdd05b24879da3acadb418605c05d1876f3e08e5ecb4e9,10 out of 10 Course Completed,915 out of 1000,10,925,92.50%,platinum,85,100,75,100,90,100,95,95,95,80
659,86c01c5d896baf860c15ca21ca3d8c9bcc062bb678280d0fda2d5e50,10 out of 10 Course Completed,925 out of 1000,25,950,95.00%,platinum,90,90,100,80,85,100,95,100,95,90
660,a55c8dfd1c895748ca5db41f8e24b50da1ce05c5fb5a4cd141d9880b,10 out of 10 Course Completed,770 out of 1000,0,770,77.00%,gold,75,75,80,75,75,85,70,85,70,80
661,a629beb99f0d37f168dea971fac6eaf149a7ba295bca5531289eefed,10 out of 10 Course Completed,870 out of 1000,15,885,88.50%,gold,75,85,100,85,75,95,85,100,90,80
662,3c599a4c874f5e52f21581c976dba879062f406f0895cfedf305ce1d,10 out of 10 Course Completed,810 out of 1000,5,815,81.50%,gold,80,85,90,85,80,80,65,95,70,80
663,7dafb0f9f1c81b59d4f9fbee96b0dc6337ee0af4fb621dca8ce44c27,10 out of 10 Course Completed,910 out of 1000,25,935,93.50%,platinum,95,100,85,95,75,100,90,85,95,90
664,403b9a2b19641a83e5c85fd140b6e7ffa367939a783a301452f4cf3f,10 out of 10 Course Completed,850 out of 1000,15,865,86.50%,gold,95,85,80,80,80,85,90,80,85,90
665,f416631c7d277f330c4b3247f5ddcfba651e01134c4f1a9236bad2c9,10 out of 10 Course Completed,595 out of 1000,5,600,60.00%,,90,45,30,85,75,45,55,50,60,60
666,4c9854707ae8d473fa72d26a81024ddab9b1c138890f8755df40a2b0,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
667,ddc4dc08b175c6167ddc36c7fb14400a3706a7043ea04fadfe35aa8d,10 out of 10 Course Completed,495 out of 1000,0,495,49.50%,,50,50,50,35,60,55,60,30,50,55
668,f4713896d14a5217356a05207279084e3f4ed2523897384c1be5b803,10 out of 10 Course Completed,875 out of 1000,20,895,89.50%,gold,75,70,90,95,80,100,95,100,75,95
669,7a82e505da30d9d4710d4d2d10e7fcab2f43a30377f322cd99abe0c8,10 out of 10 Course Completed,920 out of 1000,20,940,94.00%,platinum,85,90,90,90,95,100,95,95,85,95
670,fee4850ee336e6e09da99f4fa60dce5b2fc15ccd344ed68a7ce94b94,10 out of 10 Course Completed,925 out of 1000,5,930,93.00%,platinum,90,85,95,85,85,100,100,95,95,95
671,3f27429c61b9643c926d3fe6c589398c5b1c2537d1f2e8c3d5d5f844,10 out of 10 Course Completed,790 out of 1000,10,800,80.00%,gold,70,70,70,95,85,75,90,85,75,75
672,fe1f06e746829d209995b005764559de86085fe097643af832007697,10 out of 10 Course Completed,745 out of 1000,10,755,75.50%,,80,90,25,30,80,100,80,100,75,85
673,1367abe85a83a2e106004d55a38d2c17b654b936ea568a6774ebbc08,10 out of 10 Course Completed,910 out of 1000,35,945,94.50%,platinum,80,80,95,100,90,100,95,90,85,95
674,28b2cc6bc68ec0865dc3b560d4bb9ab4a15b5fd2f5114fbe4d0e6cfc,10 out of 10 Course Completed,890 out of 1000,20,910,91.00%,platinum,90,100,95,85,75,90,95,90,90,80
675,da88fc8ec4e3884bd1a06873c3d168f3b5d245cfaa80f7f6f723c837,10 out of 10 Course Completed,915 out of 1000,25,940,94.00%,platinum,85,85,95,100,95,90,95,95,90,85
676,f1c1de1f56d83d6fabe4d3eaadcd6ab96315e4a66b0b8a73fe4fd9e6,10 out of 10 Course Completed,890 out of 1000,25,915,91.50%,platinum,90,90,85,85,85,90,90,90,95,90
677,9b4a6645d7837b2556bc4150b49b0bf0f2a716b1d3376046ec64a8a0,10 out of 10 Course Completed,865 out of 1000,10,875,87.50%,gold,65,70,100,90,90,85,100,85,80,100
678,608eb7e0c981e5d7a89124a1217ecfcdf6d7cfc713565b5bd351118c,10 out of 10 Course Completed,900 out of 1000,15,915,91.50%,platinum,90,85,80,95,80,100,90,100,95,85
679,3d22fe92d622ac34e0e6917151bdef524f7fc32bfd5337bddbe90af4,10 out of 10 Course Completed,745 out of 1000,5,750,75.00%,gold,75,90,45,75,50,85,90,85,80,70
680,f2ff9a9d8f993b0dada2c528cc98d80d213cee2221d117308de5dc92,10 out of 10 Course Completed,890 out of 1000,20,910,91.00%,,85,95,95,95,75,90,95,85,85,90
681,6d2303bbe13bd85da31d44587cb913b30ea0fc8c5ee59c1eb7e3d82c,10 out of 10 Course Completed,760 out of 1000,10,770,77.00%,,70,75,70,75,80,70,90,70,90,70
682,4deaf98e267dca8e5904fe0a875d6313894ed1d72765940f6d9bbf6a,10 out of 10 Course Completed,865 out of 1000,15,880,88.00%,,60,90,75,100,65,100,100,95,90,90
683,7d75bd8fa0affcd96d99bfda9c20212ced7af3b10f09e4f438eaa19f,10 out of 10 Course Completed,920 out of 1000,45,965,96.50%,platinum,85,90,95,95,90,95,90,95,95,90
684,2bdead62eaec186781bd51942ceead4c44b8344bcfe38c407909a74d,10 out of 10 Course Completed,930 out of 1000,15,945,94.50%,platinum,85,90,90,95,95,100,95,100,85,95
685,8081da9afb4796b7d686fde2fca5c85135d9ce17a3adff4ac9368821,10 out of 10 Course Completed,920 out of 1000,40,960,96.00%,platinum,85,95,100,90,90,100,85,90,90,95
686,e401ac7e4bcaef53385e6fa2a5191b06ef2092fd8e23c9e24224ec77,10 out of 10 Course Completed,920 out of 1000,20,940,94.00%,platinum,85,90,90,95,80,95,95,100,95,95
687,b6e1b23c583f1ace01fe8a64843034e2ba6c51cc6226c05272a84824,10 out of 10 Course Completed,850 out of 1000,5,855,85.50%,gold,75,90,80,75,80,95,90,100,85,80
688,e4a7e87af1c8df9409d385f8282880e4988b8115e4a267176e8b5166,10 out of 10 Course Completed,900 out of 1000,35,935,93.50%,platinum,80,95,90,90,85,95,90,95,95,85
689,3eb23da1dff5ebb7c64b5c0508b517a565b7887bc799da1fb6f5494c,10 out of 10 Course Completed,870 out of 1000,20,890,89.00%,,90,95,85,90,85,85,90,90,90,70
690,15805b9c58b809e834def371ed39e85ae39cf3cfe5d7b73ba6d813cc,10 out of 10 Course Completed,930 out of 1000,40,970,97.00%,platinum,90,95,100,90,85,95,100,95,90,90
691,1a6ab4d29c81cf6310776076f2eb62ac3f85f1f9ef985f8dda4576c3,10 out of 10 Course Completed,925 out of 1000,45,970,97.00%,,95,90,100,85,90,95,90,95,90,95
692,d1e74c5b6819c39e87f0ce7597cfaea5acc29a027dadc5012fba2be1,10 out of 10 Course Completed,925 out of 1000,30,955,95.50%,platinum,85,90,100,100,85,95,95,90,95,90
693,4475f1dd8d933bfb9198499bc204b2d3ef1ed008b8a07ba6a2a7e2aa,10 out of 10 Course Completed,825 out of 1000,0,825,82.50%,gold,60,80,80,90,60,100,100,95,80,80
694,bc5828e561e10bc12b48db39442a16d22f9a6fd13514ac001db5a009,10 out of 10 Course Completed,810 out of 1000,15,825,82.50%,gold,65,90,75,65,90,95,75,95,90,70
695,3c6a014403c56cdefbaff1eaa05f10d278f9012213189483ecf203e3,10 out of 10 Course Completed,820 out of 1000,15,835,83.50%,gold,65,70,90,80,85,80,75,100,90,85
696,30465652f8f8f944bfaf16ba4a017d5aeca97bb4c21995f6c51a3999,10 out of 10 Course Completed,930 out of 1000,30,960,96.00%,platinum,75,95,100,95,85,100,90,95,95,100
697,de769f01db5d63bc08303ff367747a46ee3cd2c60ac79e7a23dd2b58,10 out of 10 Course Completed,885 out of 1000,0,885,88.50%,gold,75,95,85,85,65,100,95,100,90,95
698,3bb55e71a40697f4e99f4b44b919551d5be749901787ef449645f757,10 out of 10 Course Completed,810 out of 1000,0,810,81.00%,,85,100,80,70,80,85,70,80,80,80
699,33799881b78a2c96f30ab9078322ef81b70ecc3dab9a62b19ba62dc8,10 out of 10 Course Completed,750 out of 1000,5,755,75.50%,gold,75,85,80,30,70,100,95,90,85,40
700,6ac533285d26800deb6f3fdb5c1ee6a30807b0433aa3dcd506e9898f,10 out of 10 Course Completed,885 out of 1000,30,915,91.50%,platinum,85,95,90,80,80,100,80,90,90,95
701,845a3a7778a7343e78cbab258e57e92920c3c15843ef7fc29d515489,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
702,b2e5826b837adff03223e61f561a7757f0661bea0c66b49b0f00cbf2,10 out of 10 Course Completed,865 out of 1000,20,885,88.50%,gold,80,90,95,80,75,95,85,95,85,85
703,65007a60b9d4e6568c2c3a11573d5b964d563f72158a84f0b7137c71,10 out of 10 Course Completed,755 out of 1000,10,765,76.50%,gold,65,70,80,85,65,95,90,35,85,85
704,e4d463d9bae8a9e8b72fac9616b878189e22dd35fe0af22fed0877e4,10 out of 10 Course Completed,905 out of 1000,5,910,91.00%,platinum,75,85,100,100,85,100,90,100,85,85
705,2e14b05b8231df6c4b74765f795c1f18782900afb6a7a2cb19c2484e,10 out of 10 Course Completed,480 out of 1000,0,480,48.00%,,65,75,45,40,70,40,25,40,45,35
706,13c8506928bf2ffbaac7f2c3de57daadc91634c427189342cf402778,10 out of 10 Course Completed,870 out of 1000,30,900,90.00%,platinum,75,75,75,90,90,100,90,95,95,85
707,1f5fcaa7d82830311d706f777003978fc89622cd6908f5285ab21b25,10 out of 10 Course Completed,880 out of 1000,0,880,88.00%,gold,75,90,90,100,60,80,95,100,95,95
708,c03d39f7ac7d0a873b2e1080cf3d8c4c3ea4a2d084d9ef4db4509f8d,10 out of 10 Course Completed,750 out of 1000,10,760,76.00%,gold,70,75,80,45,70,90,90,80,80,70
709,a9bb7673da1f8f976e901a9b0f2c3e67ca3365781c5a3d967de42949,10 out of 10 Course Completed,780 out of 1000,0,780,78.00%,gold,75,70,75,65,60,80,85,95,90,85
710,5d6af3ee567c142275791a8929ca791a4f1c5610f6259d8a4b8e1ed8,10 out of 10 Course Completed,790 out of 1000,0,790,79.00%,gold,60,80,85,85,50,95,75,85,90,85
711,8682218d740752b20cd420439e45aaa7c5634f4afeb771110854d385,10 out of 10 Course Completed,865 out of 1000,30,895,89.50%,,85,90,95,80,60,95,70,100,90,100
712,cffc5e30757035d49dbca18534e209d14ff543185b5685d5f4448a41,10 out of 10 Course Completed,820 out of 1000,10,830,83.00%,gold,80,75,85,80,85,95,75,95,65,85
713,b7d5d1f7005791443c1d15dbc7e934cab690fde10f86df6f27b981e0,10 out of 10 Course Completed,900 out of 1000,30,930,93.00%,,85,95,90,85,70,100,95,100,85,95
714,037d89314c93fe6f8185ba924a3aec7e3f7c7f0fd774fcad334f8881,10 out of 10 Course Completed,870 out of 1000,30,900,90.00%,platinum,50,90,95,85,80,100,100,90,95,85
715,758025c8505683deb3d6407336bd989e2cb9c16ce5f8097db3b2ad51,10 out of 10 Course Completed,915 out of 1000,35,950,95.00%,platinum,85,90,95,95,65,100,100,100,95,90
716,220b18aa31013c97f19b0ca249d8446f55510dbc3ffc6d7c72b4ee09,10 out of 10 Course Completed,915 out of 1000,25,940,94.00%,platinum,75,95,85,90,85,100,100,100,95,90
717,ccf1b14ed6a302077ff3b4b5cbb9dfcd0fae47987cd24f4ed3f778dd,6 out of 10 Course Completed,440 out of 600,15,455,75.83%,,na,na,na,na,85,100,90,0,75,90
718,bbaa8cd87d565cbc05e7e403ca03aa54508f7b054353bc70ca962289,10 out of 10 Course Completed,825 out of 1000,10,835,83.50%,gold,70,100,75,90,70,95,85,95,70,75
719,b603895c75b84f1f18cb9312571d1e60fc1bc0300ea8da7542e54c6d,10 out of 10 Course Completed,895 out of 1000,20,915,91.50%,platinum,85,90,95,90,85,90,85,100,85,90
720,382004f96491953254133763e98a805d9f1ea1e439c69f95d1b86a45,10 out of 10 Course Completed,810 out of 1000,10,820,82.00%,,75,90,85,90,75,70,90,60,85,90
721,365cd766f7051290a594fee19140ae61d1f01e017660f5bf95fc8ae5,10 out of 10 Course Completed,795 out of 1000,0,795,79.50%,gold,65,85,50,90,65,95,85,80,90,90
722,992d6d9847c380696c6581f5c3c9c7a2cd98b4d42a768b83d7e69a89,10 out of 10 Course Completed,785 out of 1000,10,795,79.50%,,65,70,85,95,70,85,85,90,80,60
723,16b96365ce3084c9c269a3d22fe959c615c0697eb40c25c16246d201,10 out of 10 Course Completed,845 out of 1000,30,875,87.50%,gold,65,90,95,85,65,75,95,90,95,90
724,98adbdd0753ededcb688fc4e7a7193724f2877d359a9a2f7e91d8287,10 out of 10 Course Completed,935 out of 1000,35,970,97.00%,platinum,90,90,95,90,90,100,90,100,90,100
725,677bc095aca0b7dcd93f454560f6a415f18c9ddd5b88fe6da319bdd1,10 out of 10 Course Completed,860 out of 1000,25,885,88.50%,gold,65,85,85,90,75,95,95,90,90,90
726,1c13675b7780c34fc11a0e12f9fe44009cb3a2db8964882bf02a4de5,10 out of 10 Course Completed,870 out of 1000,10,880,88.00%,gold,65,90,95,95,90,90,90,95,65,95
727,8eb49cd728f24e15f62e2e64866f0ca5947c84065636ec92a3470f46,10 out of 10 Course Completed,835 out of 1000,15,850,85.00%,gold,60,90,80,95,70,90,80,90,95,85
728,6ab9107eb54bad2f4b19b8764269d2e4b99009bf829ec5e9fc4bd4b3,10 out of 10 Course Completed,875 out of 1000,25,900,90.00%,platinum,80,90,85,90,65,100,95,95,90,85
729,fb069454125fe253536d02f0ea37e80ef83432fa301919cf2fe32db0,10 out of 10 Course Completed,900 out of 1000,20,920,92.00%,platinum,85,95,85,95,75,100,95,95,95,80
730,890c3b562d4c3c4239945abc84e9b256ba9b318755712ea40e1d5763,10 out of 10 Course Completed,895 out of 1000,25,920,92.00%,platinum,80,85,90,95,95,80,95,95,85,95
731,7a61cdfee6a67b0bd76872b90d2337395eb5cdff167048df984ee86e,10 out of 10 Course Completed,960 out of 1000,0,960,96.00%,platinum,90,90,100,90,100,100,100,100,95,95
732,49b8f0dc6c71891367a4dd6ec8abb19decfb55fe61d4416a36f46966,10 out of 10 Course Completed,890 out of 1000,25,915,91.50%,platinum,80,95,100,80,80,95,95,95,80,90
733,289a00bf6f5ceae0c734b4ecc6af226c7fdafa2bfd21fc5ccb606c8e,0 out of 10 Course Completed,0 out of 0,0,0,0.00%,na,na,na,na,na,na,na,na,na,na,na
734,656bd7545f6b35c0ae08abd0a1b5bcdb1b3dca1dd427b4971a61ee58,10 out of 10 Course Completed,805 out of 1000,20,825,82.50%,gold,75,75,45,65,90,90,95,95,85,90
735,8be404714fd73f23ea1f8e505bdfd2f0a1ee5500729c861b60ca30a5,10 out of 10 Course Completed,550 out of 1000,0,550,55.00%,,80,0,75,0,70,85,0,75,85,80
736,7214f5c825aacb87fc032a6739d3f7a93bbae80c7fd02f3b249eb059,10 out of 10 Course Completed,695 out of 1000,0,695,69.50%,,65,80,70,65,0,100,85,85,75,70
737,9a239e0f22bb8bb16b5876ed222e2862b675783142ef3e2cc0b5d51b,10 out of 10 Course Completed,880 out of 1000,5,885,88.50%,gold,85,80,95,95,80,100,90,95,90,70
738,8b028e048826b111f8b1070da1f4aa45891ebeacab9df40a9b1abf7d,10 out of 10 Course Completed,700 out of 1000,0,700,70.00%,,75,80,90,80,65,0,75,80,85,70
739,ebb0d0f4b614db10776e43f2162d48529f519b9e10ed9d160c8ab92f,10 out of 10 Course Completed,790 out of 1000,0,790,79.00%,gold,75,80,70,90,65,75,80,95,70,90
740,c5919eaa323de2606a9a9f21c6874755a1cd9133741366ba9be8f192,10 out of 10 Course Completed,885 out of 1000,20,905,90.50%,platinum,75,95,95,90,85,100,85,90,90,80
741,2e07f8a5cee582b642bb9e8c4dc475bcc3ab3699a322b01245bfb2ba,10 out of 10 Course Completed,780 out of 1000,15,795,79.50%,gold,70,80,90,45,90,100,95,65,95,50
742,f055de25a96daa6d9a39688bf7cf1713defff3c856bbfd6374b0db0f,10 out of 10 Course Completed,890 out of 1000,25,915,91.50%,platinum,75,90,90,95,75,100,75,100,95,95
743,e0dcfe3a11fd23827c1ed2dfa381e9d5a2d5a70d97d6d7380caca365,10 out of 10 Course Completed,650 out of 1000,0,650,65.00%,silver,55,75,0,60,60,80,75,85,85,75
744,6f881c77459046d84a75069b11cf226179cea8bcc156ea8814ecc920,10 out of 10 Course Completed,890 out of 1000,15,905,90.50%,platinum,75,85,85,90,95,90,100,95,80,95
745,6b3b29e07d92729706f7705aed8c4fb0e5cda9fbc812a36633b7ade8,7 out of 10 Course Completed,0 out of 100,0,0,0.00%,na,0,na,0,35,45,0,na,20,35,na
746,eb97d159321ad46a3f63313ad6f3478bb0797f5c80bbfe18026ea30a,10 out of 10 Course Completed,860 out of 1000,10,870,87.00%,,85,80,85,85,75,95,90,95,85,85
747,5112bedfd71d692399d5e9c17ff5a631d4b4ef5068ca5ba70cdc4845,10 out of 10 Course Completed,885 out of 1000,20,905,90.50%,platinum,70,90,80,95,85,100,85,95,95,90
748,b1f8d91c30f0f6af25bd75a11734a1eb7af8e364860c87d3b804c86f,10 out of 10 Course Completed,615 out of 1000,0,615,61.50%,,60,55,45,45,65,80,65,55,70,75
749,fb11d85f5d43762ff93a28be71ed1252fb4e75cc52fcb7a036ffa046,10 out of 10 Course Completed,845 out of 1000,15,860,86.00%,gold,75,90,85,95,80,90,95,90,70,75
